#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
7.465200e+04	chr22	+	51304566	22965917	22969967	chr22-30440001-30450000	+	10000	4947	10000	2609/3714	70.2%	5053/10000	50.5%
7.890500e+04	chr22	+	51304566	24592026	24598429	chr22-30440001-30450000	+	10000	3800	10000	3637/5540	65.6%	6200/10000	62.0%
6.875500e+04	chr22	+	51304566	25031575	25037727	chr22-30440001-30450000	+	10000	3068	10000	3658/5483	66.7%	6932/10000	69.3%
9.003200e+04	chr22	+	51304566	25033668	25039020	chr22-30440001-30450000	+	10000	4373	10000	3228/4718	68.4%	5627/10000	56.3%
8.280000e+04	chr22	+	51304566	29158225	29163335	chr22-30440001-30450000	+	10000	4912	10000	3019/4384	68.9%	5088/10000	50.9%
5.176400e+04	chr22	+	51304566	31176967	31181585	chr22-30440001-30450000	+	10000	4951	10000	2733/4080	67.0%	5049/10000	50.5%
7.407500e+04	chr22	+	51304566	31749193	31754309	chr22-30440001-30450000	+	10000	4942	10000	2964/4365	67.9%	5058/10000	50.6%
8.890200e+04	chr22	+	51304566	31766735	31771844	chr22-30440001-30450000	+	10000	3033	8506	3114/4556	68.3%	5473/10000	54.7%
7.815200e+04	chr22	+	51304566	31797257	31803481	chr22-30440001-30450000	+	10000	3793	10000	3576/5310	67.3%	6207/10000	62.1%
1.067240e+05	chr22	+	51304566	32065835	32071375	chr22-30440001-30450000	+	10000	3824	10000	3535/5143	68.7%	6176/10000	61.8%
6.377800e+04	chr22	+	51304566	32069008	32074640	chr22-30440001-30450000	+	10000	4945	10000	3015/4474	67.4%	5055/10000	50.5%
1.134290e+05	chr22	+	51304566	32101359	32108404	chr22-30440001-30450000	+	10000	3054	10000	4092/5965	68.6%	6946/10000	69.5%
6.968600e+04	chr22	+	51304566	32120371	32124626	chr22-30440001-30450000	+	10000	4934	10000	2686/3880	69.2%	5066/10000	50.7%
9.163660e+05	chr22	+	51304566	32148792	32158799	chr22-30440001-30450000	+	10000	0	10000	9814/9972	98.4%	10000/10000	100.0%
7.872400e+04	chr22	+	51304566	32166533	32172415	chr22-30440001-30450000	+	10000	2749	8488	3328/4936	67.4%	5739/10000	57.4%
8.727900e+04	chr22	+	51304566	38274466	38279347	chr22-30440001-30450000	+	10000	4942	10000	2941/4256	69.1%	5058/10000	50.6%
7.143600e+04	chr22	+	51304566	40744381	40749388	chr22-30440001-30450000	+	10000	4941	10000	2898/4140	70.0%	5059/10000	50.6%
6.478300e+04	chr22	+	51304566	41429699	41434746	chr22-30440001-30450000	+	10000	4944	10000	2896/4305	67.3%	5056/10000	50.6%
7.350800e+04	chr22	+	51304566	41480305	41484577	chr22-30440001-30450000	+	10000	4942	10000	2753/3928	70.1%	5058/10000	50.6%
3.955900e+04	chr22	+	51304566	41548753	41553526	chr22-30440001-30450000	+	10000	4938	10000	2722/4137	65.8%	5062/10000	50.6%
7.680700e+04	chr22	+	51304566	41605104	41610236	chr22-30440001-30450000	+	10000	4942	10000	2960/4272	69.3%	5058/10000	50.6%
9.089500e+04	chr22	+	51304566	41708176	41713807	chr22-30440001-30450000	+	10000	3809	10000	3481/5110	68.1%	6191/10000	61.9%
7.583900e+04	chr22	+	51304566	41816410	41822498	chr22-30440001-30450000	+	10000	3809	10000	3519/5298	66.4%	6191/10000	61.9%
7.130800e+04	chr22	+	51304566	50809040	50814218	chr22-30440001-30450000	+	10000	4922	10000	2966/4244	69.9%	5078/10000	50.8%
1.289610e+05	chr22	+	51304566	18096845	18101615	chr22-30440001-30450000	-	10000	1542	7241	3304/4547	72.7%	5699/10000	57.0%
5.582700e+04	chr22	+	51304566	19297758	19302512	chr22-30440001-30450000	-	10000	0	5063	2775/4144	67.0%	5063/10000	50.6%
1.211710e+05	chr22	+	51304566	20444434	20451298	chr22-30440001-30450000	-	10000	0	6932	4063/5937	68.4%	6932/10000	69.3%
4.891600e+04	chr22	+	51304566	21229759	21234818	chr22-30440001-30450000	-	10000	0	5062	2805/4205	66.7%	5062/10000	50.6%
1.207710e+05	chr22	+	51304566	21888375	21895246	chr22-30440001-30450000	-	10000	0	6932	4063/5912	68.7%	6932/10000	69.3%
7.323600e+04	chr22	+	51304566	21908378	21912937	chr22-30440001-30450000	-	10000	0	5056	2794/4110	68.0%	5056/10000	50.6%
6.306600e+04	chr22	+	51304566	22245358	22250914	chr22-30440001-30450000	-	10000	824	6191	3086/4576	67.4%	5367/10000	53.7%
5.438400e+04	chr22	+	51304566	25298386	25302933	chr22-30440001-30450000	-	10000	0	5053	2730/4100	66.6%	5053/10000	50.5%
9.623400e+04	chr22	+	51304566	29117218	29121907	chr22-30440001-30450000	-	10000	0	5048	2883/3994	72.2%	5048/10000	50.5%
3.834000e+04	chr22	+	51304566	29237026	29242065	chr22-30440001-30450000	-	10000	0	5062	2792/4358	64.1%	5062/10000	50.6%
5.670700e+04	chr22	+	51304566	30903485	30908806	chr22-30440001-30450000	-	10000	0	5056	2858/4276	66.8%	5056/10000	50.6%
6.661800e+04	chr22	+	51304566	31401804	31406326	chr22-30440001-30450000	-	10000	0	5613	2866/4214	68.0%	5613/10000	56.1%
7.531400e+04	chr22	+	51304566	32036021	32041136	chr22-30440001-30450000	-	10000	0	5074	2919/4145	70.4%	5074/10000	50.7%
4.771500e+04	chr22	+	51304566	36813319	36817982	chr22-30440001-30450000	-	10000	0	5048	2709/4021	67.4%	5048/10000	50.5%
6.414000e+04	chr22	+	51304566	36846354	36850701	chr22-30440001-30450000	-	10000	0	5058	2681/3925	68.3%	5058/10000	50.6%
1.203690e+05	chr22	+	51304566	38276378	38282626	chr22-30440001-30450000	-	10000	0	6981	3921/5623	69.7%	6981/10000	69.8%
9.660700e+04	chr22	+	51304566	41412113	41416863	chr22-30440001-30450000	-	10000	0	5061	2964/4223	70.2%	5061/10000	50.6%
8.327500e+04	chr22	+	51304566	41578751	41584205	chr22-30440001-30450000	-	10000	0	5055	3081/4458	69.1%	5055/10000	50.5%
6.265900e+04	chr22	+	51304566	41586201	41591327	chr22-30440001-30450000	-	10000	0	5050	2882/4378	65.8%	5050/10000	50.5%
1.090460e+05	chr22	+	51304566	42882145	42887266	chr22-30440001-30450000	-	10000	1530	7241	3241/4553	71.2%	5711/10000	57.1%
5.936700e+04	chr22	+	51304566	43460622	43465416	chr22-30440001-30450000	-	10000	0	5056	2806/4274	65.7%	5056/10000	50.6%
9.031690e+05	chr22	+	51304566	32158789	32168819	chr22-30450001-30460000	+	10000	0	10000	9780/9955	98.2%	10000/10000	100.0%
3.350300e+04	chr22	+	51304566	32163293	32168824	chr22-30450001-30460000	+	10000	4336	10000	3037/4686	64.8%	5664/10000	56.6%
5.113900e+04	chr22	+	51304566	33004059	33009226	chr22-30450001-30460000	+	10000	4945	10000	2871/4277	67.1%	5055/10000	50.5%
3.347700e+04	chr22	+	51304566	21440390	21444934	chr22-30450001-30460000	-	10000	0	5059	2578/3876	66.5%	5059/10000	50.6%
4.897100e+04	chr22	+	51304566	42098047	42103655	chr22-30450001-30460000	-	10000	0	5506	3129/4792	65.3%	5506/10000	55.1%
1.024860e+05	chr22	+	51304566	17756278	17760886	chr22-30460001-30470000	+	10000	341	5684	3019/4297	70.3%	5343/10000	53.4%
9.647300e+04	chr22	+	51304566	18122355	18127412	chr22-30460001-30470000	+	10000	0	5223	3131/4525	69.2%	5223/10000	52.2%
9.907000e+04	chr22	+	51304566	18123350	18128322	chr22-30460001-30470000	+	10000	0	5255	3067/4418	69.4%	5255/10000	52.5%
7.860800e+04	chr22	+	51304566	18124947	18130141	chr22-30460001-30470000	+	10000	0	5177	3020/4340	69.6%	5177/10000	51.8%
6.804300e+04	chr22	+	51304566	18125946	18130909	chr22-30460001-30470000	+	10000	0	5672	3023/4469	67.6%	5672/10000	56.7%
8.733300e+04	chr22	+	51304566	18129191	18134468	chr22-30460001-30470000	+	10000	0	5232	3102/4498	69.0%	5232/10000	52.3%
6.663300e+04	chr22	+	51304566	18131600	18136574	chr22-30460001-30470000	+	10000	0	5214	2869/4194	68.4%	5214/10000	52.1%
7.286200e+04	chr22	+	51304566	18132320	18137167	chr22-30460001-30470000	+	10000	0	5208	2908/4346	66.9%	5208/10000	52.1%
9.161900e+04	chr22	+	51304566	18133156	18137812	chr22-30460001-30470000	+	10000	0	5232	2891/4210	68.7%	5232/10000	52.3%
9.547300e+04	chr22	+	51304566	18135941	18141477	chr22-30460001-30470000	+	10000	0	5666	3353/4883	68.7%	5666/10000	56.7%
5.940200e+04	chr22	+	51304566	18142364	18147049	chr22-30460001-30470000	+	10000	0	5208	2805/4286	65.4%	5208/10000	52.1%
8.845300e+04	chr22	+	51304566	18166106	18170883	chr22-30460001-30470000	+	10000	0	5208	2956/4264	69.3%	5208/10000	52.1%
9.067200e+04	chr22	+	51304566	18528013	18532813	chr22-30460001-30470000	+	10000	0	5204	2984/4377	68.2%	5204/10000	52.0%
1.134340e+05	chr22	+	51304566	19142267	19147018	chr22-30460001-30470000	+	10000	0	5208	3089/4327	71.4%	5208/10000	52.1%
6.633000e+04	chr22	+	51304566	19847430	19852055	chr22-30460001-30470000	+	10000	0	5241	2802/4079	68.7%	5241/10000	52.4%
1.109390e+05	chr22	+	51304566	20448487	20454242	chr22-30460001-30470000	+	10000	0	5655	3428/4840	70.8%	5655/10000	56.5%
9.178500e+04	chr22	+	51304566	21730619	21736413	chr22-30460001-30470000	+	10000	0	5671	3305/4726	69.9%	5671/10000	56.7%
1.326040e+05	chr22	+	51304566	21747771	21752297	chr22-30460001-30470000	+	10000	0	5252	3047/4078	74.7%	5252/10000	52.5%
6.096700e+04	chr22	+	51304566	21750101	21754160	chr22-30460001-30470000	+	10000	0	5106	2537/3596	70.6%	5106/10000	51.1%
1.190750e+05	chr22	+	51304566	21763166	21768678	chr22-30460001-30470000	+	10000	0	5208	3239/4527	71.5%	5208/10000	52.1%
7.735000e+04	chr22	+	51304566	21764746	21770228	chr22-30460001-30470000	+	10000	0	5213	3086/4431	69.6%	5213/10000	52.1%
6.517700e+04	chr22	+	51304566	21778257	21783219	chr22-30460001-30470000	+	10000	0	5679	2998/4494	66.7%	5679/10000	56.8%
1.104770e+05	chr22	+	51304566	21892444	21898204	chr22-30460001-30470000	+	10000	0	5655	3425/4825	71.0%	5655/10000	56.5%
6.836800e+04	chr22	+	51304566	21908774	21913668	chr22-30460001-30470000	+	10000	0	5680	3018/4486	67.3%	5680/10000	56.8%
9.616400e+04	chr22	+	51304566	22252281	22257133	chr22-30460001-30470000	+	10000	0	5222	3040/4303	70.6%	5222/10000	52.2%
6.101200e+04	chr22	+	51304566	23830726	23835482	chr22-30460001-30470000	+	10000	0	5676	2879/4179	68.9%	5676/10000	56.8%
5.846800e+04	chr22	+	51304566	23986270	23991253	chr22-30460001-30470000	+	10000	0	5190	2863/4246	67.4%	5190/10000	51.9%
6.162900e+04	chr22	+	51304566	23987689	23992666	chr22-30460001-30470000	+	10000	0	5215	2887/4447	64.9%	5215/10000	52.1%
7.165800e+04	chr22	+	51304566	23988060	23993437	chr22-30460001-30470000	+	10000	0	5683	3128/4677	66.9%	5683/10000	56.8%
7.118500e+04	chr22	+	51304566	23996619	24001592	chr22-30460001-30470000	+	10000	0	5204	2929/4224	69.3%	5204/10000	52.0%
6.964000e+04	chr22	+	51304566	24065397	24070844	chr22-30460001-30470000	+	10000	0	5655	3195/4795	66.6%	5655/10000	56.5%
8.116100e+04	chr22	+	51304566	24071183	24077027	chr22-30460001-30470000	+	10000	121	5682	3289/4813	68.3%	5561/10000	55.6%
8.307000e+04	chr22	+	51304566	25031245	25036741	chr22-30460001-30470000	+	10000	0	5689	3245/4793	67.7%	5689/10000	56.9%
5.270400e+04	chr22	+	51304566	25055467	25060601	chr22-30460001-30470000	+	10000	0	5200	2843/4352	65.3%	5200/10000	52.0%
8.019400e+04	chr22	+	51304566	29093216	29098197	chr22-30460001-30470000	+	10000	0	5124	2972/4392	67.7%	5124/10000	51.2%
6.588700e+04	chr22	+	51304566	29271957	29277470	chr22-30460001-30470000	+	10000	0	5215	3076/4713	65.3%	5215/10000	52.1%
4.105400e+04	chr22	+	51304566	29630036	29635428	chr22-30460001-30470000	+	10000	0	5217	2838/4513	62.9%	5217/10000	52.2%
7.637700e+04	chr22	+	51304566	29630343	29636100	chr22-30460001-30470000	+	10000	0	5208	3093/4416	70.0%	5208/10000	52.1%
9.704900e+04	chr22	+	51304566	29642701	29647942	chr22-30460001-30470000	+	10000	0	5188	3116/4494	69.3%	5188/10000	51.9%
6.210800e+04	chr22	+	51304566	31082135	31087187	chr22-30460001-30470000	+	10000	0	5677	3023/4404	68.6%	5677/10000	56.8%
8.183000e+04	chr22	+	51304566	31102703	31106896	chr22-30460001-30470000	+	10000	0	5208	2733/3833	71.3%	5208/10000	52.1%
1.100220e+05	chr22	+	51304566	31759494	31765149	chr22-30460001-30470000	+	10000	0	5197	3280/4590	71.5%	5197/10000	52.0%
6.474700e+04	chr22	+	51304566	31762488	31767993	chr22-30460001-30470000	+	10000	0	5683	3177/4756	66.8%	5683/10000	56.8%
8.258800e+04	chr22	+	51304566	31766813	31771815	chr22-30460001-30470000	+	10000	0	5215	2952/4197	70.3%	5215/10000	52.1%
1.083500e+05	chr22	+	51304566	31768578	31773060	chr22-30460001-30470000	+	10000	0	5089	2878/3945	73.0%	5089/10000	50.9%
7.944600e+04	chr22	+	51304566	31769987	31775336	chr22-30460001-30470000	+	10000	0	5680	3160/4623	68.4%	5680/10000	56.8%
1.034820e+05	chr22	+	51304566	31771877	31776951	chr22-30460001-30470000	+	10000	0	5089	3072/4368	70.3%	5089/10000	50.9%
6.691700e+04	chr22	+	51304566	31773239	31778462	chr22-30460001-30470000	+	10000	0	5208	2926/4233	69.1%	5208/10000	52.1%
9.908200e+04	chr22	+	51304566	31907314	31912520	chr22-30460001-30470000	+	10000	0	5676	3158/4441	71.1%	5676/10000	56.8%
8.001400e+04	chr22	+	51304566	31939009	31944230	chr22-30460001-30470000	+	10000	0	5672	3103/4509	68.8%	5672/10000	56.7%
7.567300e+04	chr22	+	51304566	32068655	32073596	chr22-30460001-30470000	+	10000	0	5683	3023/4391	68.8%	5683/10000	56.8%
1.468210e+05	chr22	+	51304566	32101060	32106236	chr22-30460001-30470000	+	10000	0	5218	3318/4596	72.2%	5218/10000	52.2%
1.095990e+05	chr22	+	51304566	32102365	32107789	chr22-30460001-30470000	+	10000	314	5675	3222/4521	71.3%	5361/10000	53.6%
8.089800e+04	chr22	+	51304566	32138064	32143398	chr22-30460001-30470000	+	10000	0	5208	3052/4442	68.7%	5208/10000	52.1%
6.932200e+04	chr22	+	51304566	32154940	32159720	chr22-30460001-30470000	+	10000	0	5075	2848/4232	67.3%	5075/10000	50.8%
1.043130e+05	chr22	+	51304566	32155720	32160700	chr22-30460001-30470000	+	10000	0	5208	3037/4326	70.2%	5208/10000	52.1%
9.215610e+05	chr22	+	51304566	32168819	32178830	chr22-30460001-30470000	+	10000	0	10000	9844/9986	98.6%	10000/10000	100.0%
6.342300e+04	chr22	+	51304566	32189609	32194518	chr22-30460001-30470000	+	10000	0	5666	2999/4359	68.8%	5666/10000	56.7%
5.051400e+04	chr22	+	51304566	32201172	32206014	chr22-30460001-30470000	+	10000	0	5691	2876/4309	66.7%	5691/10000	56.9%
3.665800e+04	chr22	+	51304566	32420588	32425537	chr22-30460001-30470000	+	10000	0	5084	2757/4392	62.8%	5084/10000	50.8%
5.010300e+04	chr22	+	51304566	36795253	36801239	chr22-30460001-30470000	+	10000	0	5684	3189/4705	67.8%	5684/10000	56.8%
8.732600e+04	chr22	+	51304566	36894613	36899342	chr22-30460001-30470000	+	10000	0	5208	2940/4248	69.2%	5208/10000	52.1%
8.755300e+04	chr22	+	51304566	38715162	38721177	chr22-30460001-30470000	+	10000	0	5688	3387/4900	69.1%	5688/10000	56.9%
6.772200e+04	chr22	+	51304566	39733269	39738240	chr22-30460001-30470000	+	10000	0	5214	2920/4409	66.2%	5214/10000	52.1%
7.856800e+04	chr22	+	51304566	40745737	40750894	chr22-30460001-30470000	+	10000	0	5672	3156/4599	68.6%	5672/10000	56.7%
4.497800e+04	chr22	+	51304566	41294717	41299786	chr22-30460001-30470000	+	10000	0	5204	2839/4360	65.1%	5204/10000	52.0%
1.039350e+05	chr22	+	51304566	41339791	41346520	chr22-30460001-30470000	+	10000	0	5670	3603/5164	69.8%	5670/10000	56.7%
7.972300e+04	chr22	+	51304566	41406935	41412453	chr22-30460001-30470000	+	10000	0	5187	3069/4502	68.2%	5187/10000	51.9%
1.006400e+05	chr22	+	51304566	41427991	41432945	chr22-30460001-30470000	+	10000	0	5213	3051/4327	70.5%	5213/10000	52.1%
1.141160e+05	chr22	+	51304566	41438658	41444639	chr22-30460001-30470000	+	10000	0	5674	3480/4957	70.2%	5674/10000	56.7%
6.973900e+04	chr22	+	51304566	41447148	41452150	chr22-30460001-30470000	+	10000	0	5210	2970/4478	66.3%	5210/10000	52.1%
8.862000e+04	chr22	+	51304566	41453898	41459009	chr22-30460001-30470000	+	10000	0	5676	3153/4507	70.0%	5676/10000	56.8%
7.606200e+04	chr22	+	51304566	41460512	41465682	chr22-30460001-30470000	+	10000	0	5208	2941/4094	71.8%	5208/10000	52.1%
6.509800e+04	chr22	+	51304566	41602965	41607871	chr22-30460001-30470000	+	10000	0	5220	2911/4276	68.1%	5220/10000	52.2%
5.677800e+04	chr22	+	51304566	41769525	41774646	chr22-30460001-30470000	+	10000	0	5208	2865/4231	67.7%	5208/10000	52.1%
6.491200e+04	chr22	+	51304566	41799507	41804899	chr22-30460001-30470000	+	10000	0	5679	3132/4694	66.7%	5679/10000	56.8%
5.581700e+04	chr22	+	51304566	41822073	41827224	chr22-30460001-30470000	+	10000	0	5215	2858/4347	65.7%	5215/10000	52.1%
5.017200e+04	chr22	+	51304566	42115038	42120636	chr22-30460001-30470000	+	10000	0	5666	3132/4896	64.0%	5666/10000	56.7%
5.155900e+04	chr22	+	51304566	42406278	42410529	chr22-30460001-30470000	+	10000	0	5208	2620/3892	67.3%	5208/10000	52.1%
7.810600e+04	chr22	+	51304566	43130988	43136434	chr22-30460001-30470000	+	10000	0	5666	3204/4742	67.6%	5666/10000	56.7%
5.581400e+04	chr22	+	51304566	43450150	43455293	chr22-30460001-30470000	+	10000	0	5203	2836/4233	67.0%	5203/10000	52.0%
8.858200e+04	chr22	+	51304566	45222070	45227598	chr22-30460001-30470000	+	10000	0	5670	3310/4876	67.9%	5670/10000	56.7%
9.251300e+04	chr22	+	51304566	50806803	50812464	chr22-30460001-30470000	+	10000	0	5208	3147/4429	71.1%	5208/10000	52.1%
1.117830e+05	chr22	+	51304566	50808005	50813372	chr22-30460001-30470000	+	10000	0	5682	3351/4698	71.3%	5682/10000	56.8%
6.931500e+04	chr22	+	51304566	50821318	50826837	chr22-30460001-30470000	+	10000	0	5665	3189/4737	67.3%	5665/10000	56.6%
1.114510e+05	chr22	+	51304566	17732320	17736292	chr22-30460001-30470000	-	10000	4808	10000	2786/3793	73.5%	5192/10000	51.9%
5.459400e+04	chr22	+	51304566	17733029	17737869	chr22-30460001-30470000	-	10000	4785	10000	2808/4212	66.7%	5215/10000	52.1%
6.339800e+04	chr22	+	51304566	17807944	17813132	chr22-30460001-30470000	-	10000	4792	10000	2886/4249	67.9%	5208/10000	52.1%
1.058160e+05	chr22	+	51304566	17841108	17845691	chr22-30460001-30470000	-	10000	4926	10000	2927/4160	70.4%	5074/10000	50.7%
1.137360e+05	chr22	+	51304566	18096835	18101413	chr22-30460001-30470000	-	10000	4792	10000	3023/4139	73.0%	5208/10000	52.1%
1.258610e+05	chr22	+	51304566	18097426	18101731	chr22-30460001-30470000	-	10000	4768	10000	3002/4110	73.0%	5232/10000	52.3%
8.550000e+04	chr22	+	51304566	18098517	18102993	chr22-30460001-30470000	-	10000	4792	10000	2889/4153	69.6%	5208/10000	52.1%
8.668400e+04	chr22	+	51304566	18106170	18111024	chr22-30460001-30470000	-	10000	4805	10000	3000/4295	69.8%	5195/10000	52.0%
6.924000e+04	chr22	+	51304566	19515907	19520577	chr22-30460001-30470000	-	10000	4755	10000	2869/4183	68.6%	5245/10000	52.5%
6.591100e+04	chr22	+	51304566	20416269	20421235	chr22-30460001-30470000	-	10000	4321	10000	3004/4489	66.9%	5679/10000	56.8%
1.190260e+05	chr22	+	51304566	20430807	20436330	chr22-30460001-30470000	-	10000	4792	10000	3230/4571	70.7%	5208/10000	52.1%
6.204100e+04	chr22	+	51304566	20445337	20449392	chr22-30460001-30470000	-	10000	4894	10000	2534/3594	70.5%	5106/10000	51.1%
1.338900e+05	chr22	+	51304566	20447203	20451718	chr22-30460001-30470000	-	10000	4748	10000	3056/4075	75.0%	5252/10000	52.5%
9.265400e+04	chr22	+	51304566	20463039	20468823	chr22-30460001-30470000	-	10000	4314	10000	3318/4712	70.4%	5686/10000	56.9%
7.069800e+04	chr22	+	51304566	21253927	21259006	chr22-30460001-30470000	-	10000	4341	10000	2973/4248	70.0%	5659/10000	56.6%
1.086350e+05	chr22	+	51304566	21745207	21751008	chr22-30460001-30470000	-	10000	4345	10000	3419/4839	70.7%	5655/10000	56.5%
6.404400e+04	chr22	+	51304566	21860787	21865210	chr22-30460001-30470000	-	10000	4927	10000	2705/4001	67.6%	5073/10000	50.7%
7.786100e+04	chr22	+	51304566	21873237	21878718	chr22-30460001-30470000	-	10000	4787	10000	3084/4425	69.7%	5213/10000	52.1%
1.198700e+05	chr22	+	51304566	21874788	21880298	chr22-30460001-30470000	-	10000	4792	10000	3252/4513	72.1%	5208/10000	52.1%
5.159500e+04	chr22	+	51304566	21889278	21893595	chr22-30460001-30470000	-	10000	4894	10000	2613/3872	67.5%	5106/10000	51.1%
6.111600e+04	chr22	+	51304566	21892782	21898165	chr22-30460001-30470000	-	10000	4342	10000	3067/4567	67.2%	5658/10000	56.6%
6.806800e+04	chr22	+	51304566	21907329	21913602	chr22-30460001-30470000	-	10000	4319	10000	3323/4998	66.5%	5681/10000	56.8%
7.700100e+04	chr22	+	51304566	22135553	22140188	chr22-30460001-30470000	-	10000	4791	10000	2832/4036	70.2%	5209/10000	52.1%
6.706300e+04	chr22	+	51304566	22135686	22140583	chr22-30460001-30470000	-	10000	4792	10000	2844/4201	67.7%	5208/10000	52.1%
7.359200e+04	chr22	+	51304566	23512008	23517119	chr22-30460001-30470000	-	10000	4792	10000	2955/4393	67.3%	5208/10000	52.1%
8.626500e+04	chr22	+	51304566	24060022	24064372	chr22-30460001-30470000	-	10000	4792	10000	2812/4099	68.6%	5208/10000	52.1%
5.980100e+04	chr22	+	51304566	24099840	24105179	chr22-30460001-30470000	-	10000	4319	10000	3061/4600	66.5%	5681/10000	56.8%
5.211400e+04	chr22	+	51304566	24258526	24264223	chr22-30460001-30470000	-	10000	4792	10000	3021/4639	65.1%	5208/10000	52.1%
7.904900e+04	chr22	+	51304566	24968449	24973506	chr22-30460001-30470000	-	10000	4792	10000	3032/4395	69.0%	5208/10000	52.1%
8.500200e+04	chr22	+	51304566	25302920	25308608	chr22-30460001-30470000	-	10000	4768	10000	3184/4623	68.9%	5232/10000	52.3%
1.163120e+05	chr22	+	51304566	29147456	29152072	chr22-30460001-30470000	-	10000	4792	10000	3009/4065	74.0%	5208/10000	52.1%
8.275200e+04	chr22	+	51304566	29147800	29152399	chr22-30460001-30470000	-	10000	4796	10000	2881/4130	69.8%	5204/10000	52.0%
1.085340e+05	chr22	+	51304566	29148150	29152531	chr22-30460001-30470000	-	10000	4792	10000	2933/4094	71.6%	5208/10000	52.1%
6.541500e+04	chr22	+	51304566	29554783	29561126	chr22-30460001-30470000	-	10000	4294	10000	3368/5010	67.2%	5706/10000	57.1%
5.774700e+04	chr22	+	51304566	29562628	29567633	chr22-30460001-30470000	-	10000	4776	10000	2867/4357	65.8%	5224/10000	52.2%
9.453800e+04	chr22	+	51304566	29892104	29897778	chr22-30460001-30470000	-	10000	4792	10000	3211/4728	67.9%	5208/10000	52.1%
7.706500e+04	chr22	+	51304566	29894395	29899788	chr22-30460001-30470000	-	10000	4328	10000	3178/4774	66.6%	5672/10000	56.7%
